time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1715189400,203.11,203.72,203.07,203.69,0,1,0,0,,2,0,0,0,0
1715193000,203.69,203.77,203.39,203.68,0,0,0,0,,3,0,0,0,0
1715196600,203.67,203.95,203.665,203.84,0,1,0,0,,4,0,0,0,0
1715261400,204.02,204.86,203.43,204.59,0,2,0,0,,5,0,0,0,0
1715265000,204.6,205.26,204.6,204.98,0,3,0,0,,6,0,0,0,0
1715268600,204.98,205.185,204.8,204.99,0,4,0,0,,7,0,0,0,0
1715272200,204.94,205.19,204.7,205.05,0,5,0,0,,7,0,0,0,0
1715275800,205.01,205.21,204.85,205.19,0,6,0,0,,8,0,0,0,0
1715279400,205.17,205.58,205.03,205.47,0,7,0,0,,9,0,0,0,0
1715283000,205.48,205.99,205.46,205.8,0,8,0,0,,10,0,0,0,0
1715347800,206.34,206.62,204.44,204.52,1,0,0,0,,10,0,0,0,0
1715351400,204.55,204.87,203.945,204.22,2,0,0,0,,10,0,0,0,0
1715355000,204.22,204.34,203.85,203.97,3,0,0,0,,10,0,0,0,0
1715358600,203.98,204.19,203.68,203.78,4,0,0,0,,10,0,0,0,0
1715362200,203.79,204.07,203.73,204.03,5,0,0,0,,10,0,0,0,0
1715365800,204.02,204.18,203.8,204.15,6,0,0,0,,10,0,0,0,0
1715369400,204.16,204.47,204.1,204.29,0,1,0,0,,11,0,0,0,0
1715607000,206.08,206.55,205.44,206.25,0,2,0,0,,12,0,0,0,0
1715610600,206.25,206.42,205.52,205.55,0,3,0,0,,13,0,1,0,0
1715614200,205.53,205.72,205.25,205.53,0,4,0,0,,13,0,1,0,0
1715617800,205.53,205.53,204.67,204.92,0,5,0,0,,13,0,1,0,0
1715621400,204.93,205.02,204.71,205,1,0,0,0,,13,0,1,0,0
1715625000,204.99,205.22,204.75,204.82,2,0,0,0,,13,0,1,0,0
1715628600,204.81,204.88,204.6,204.72,3,0,0,0,,13,0,1,0,0
1715693400,207.1,207.745,206.28,206.75,0,1,0,0,,14,0,0,0,0
1715697000,206.76,207.02,206.11,206.88,0,2,0,0,,15,0,0,0,0
1715700600,206.88,206.91,206.42,206.42,0,3,0,0,,15,0,0,0,0
1715704200,206.41,206.52,205.91,206.25,0,4,0,0,,15,0,0,0,0
1715707800,206.25,206.61,206.02,206.475,1,0,0,0,,15,0,0,0,0
1715711400,206.46,206.84,206.46,206.69,2,0,0,0,,16,0,0,0,0
1715715000,206.69,207.2,206.67,206.86,0,1,0,0,,17,0,0,0,0
1715779800,209.21,209.77,207.72,207.9,0,2,0,0,,18,0,0,0,0
1715783400,207.89,209.09,207.89,208.925,0,3,0,0,,19,0,0,0,0
1715787000,208.96,209.19,208.52,209.01,0,4,0,0,,19,0,0,0,0
1715790600,209.01,209.34,208.85,209.03,0,5,0,0,,19,0,0,0,0
1715794200,209.04,209.05,208.64,208.95,0,6,0,0,,19,0,0,0,0
1715797800,208.95,209.16,208.8,208.94,0,7,0,0,,19,0,0,0,0
1715801400,208.93,209.42,208.855,209.36,0,8,0,0,,20,0,0,0,0
1715866200,208.9,209.35,208.17,208.7,1,0,0,0,,20,0,0,0,0
1715869800,208.695,208.99,208.49,208.8,2,0,0,0,,20,0,0,0,0
1715873400,208.8,208.84,208.38,208.53,3,0,0,0,,20,0,0,0,0
1715877000,208.51,208.67,207.98,208.19,4,0,0,0,,20,0,0,0,0
1715880600,208.19,208.42,207.945,208.14,5,0,0,0,,20,0,0,0,0
1715884200,208.15,208.65,208.14,208.56,6,0,0,0,,20,0,0,0,0
1715887800,208.56,208.58,207.99,207.99,7,0,0,0,,20,0,0,0,0
1715952600,207.98,208.51,207.56,208.49,0,1,0,0,,20,0,0,0,0
1715956200,208.49,208.51,207.95,207.99,1,0,0,0,,20,0,0,0,0
1715959800,208,208.38,207.82,208.03,2,0,0,0,,20,0,0,0,0
1715963400,208.02,208.25,207.77,208.03,0,1,0,0,,20,0,0,0,0
1715967000,208.03,208.125,207.35,207.71,1,0,0,0,,20,0,0,0,0
1715970600,207.68,208.02,207.62,207.92,2,0,0,0,,20,0,0,0,0
1715974200,207.91,208.13,207.63,208.12,0,1,0,0,,20,0,0,0,0
1716211800,207.99,208.85,207.78,208.48,0,2,0,0,,21,0,0,0,0
1716215400,208.49,209.4,208.38,209.36,0,3,0,0,,22,0,0,0,0
1716219000,209.37,209.48,209.09,209.18,0,4,0,0,,23,0,0,0,0
1716222600,209.17,209.43,208.95,208.995,0,5,0,0,,23,0,0,0,0
1716226200,209,209.085,208.51,208.85,0,6,0,0,,23,0,0,0,0
1716229800,208.83,209.1,208.73,208.95,1,0,0,0,,23,0,0,0,0
1716233400,208.94,208.95,208.5,208.61,2,0,0,0,,23,0,0,0,0
1716298200,207.83,208.58,207.59,208.29,3,0,0,0,,23,0,0,0,0
1716301800,208.28,208.699,208.27,208.47,4,0,0,0,,23,0,0,0,0
1716305400,208.47,208.54,207.95,208.25,5,0,0,0,,23,0,0,0,0
1716309000,208.255,208.39,208.07,208.28,6,0,0,0,,23,0,0,0,0
1716312600,208.26,208.36,208.14,208.16,7,0,0,0,,23,0,0,0,0
1716316200,208.14,208.32,207.99,208.09,8,0,0,0,,23,0,0,0,0
1716319800,208.08,208.41,208.07,208.33,0,1,0,0,,23,0,0,0,0
1716384600,207.58,208.15,207.16,207.8,1,0,0,0,,23,0,0,0,0
1716388200,207.8,208.1,207.52,207.64,2,0,0,0,,23,0,0,0,0
1716391800,207.64,208.16,207.43,208.14,0,1,0,0,,23,0,0,0,0
1716395400,208.14,208.22,207.81,207.83,1,0,0,0,,23,0,0,0,0
1716399000,207.82,207.925,205.89,205.93,2,0,0,0,,23,0,0,0,0
1716402600,205.88,206.68,205.82,206.37,3,0,0,0,,23,0,0,0,0
1716406200,206.35,206.8,206.09,206.63,4,0,0,0,,23,0,0,0,0
1716471000,207.51,207.6,205.03,205.3,5,0,0,0,,23,0,0,0,0
1716474600,205.32,205.48,204.48,205.2,6,0,0,0,,23,0,0,0,0
1716478200,205.21,205.66,205.1,205.59,7,0,0,0,,23,0,0,0,0
1716481800,205.59,205.81,204.25,204.61,8,0,0,0,,23,0,0,0,0
1716485400,204.6,204.61,202.41,202.55,9,0,1,0,1,,0,0,1,1
1716489000,202.5,202.92,202.35,202.8,10,0,0,0,2,,0,0,0,0
1716492600,202.8,203.31,202.73,203.24,11,0,0,0,2,,0,0,0,0
1716557400,204.79,205.12,203.95,205.03,0,1,0,0,2,,0,0,0,0
1716561000,205.05,205.68,204.55,205.4,0,2,0,0,2,,0,0,0,0
1716564600,205.395,205.61,205.03,205.47,0,3,0,0,2,,0,0,0,0
1716568200,205.48,205.51,205.12,205.325,0,4,0,0,2,,0,0,0,0
1716571800,205.325,205.39,204.94,204.95,1,0,0,0,3,,0,0,0,0
1716575400,204.95,205.12,204.63,204.99,2,0,0,0,4,,0,0,0,0
1716579000,204.98,205.51,204.93,205.44,3,0,0,0,4,,0,0,0,0
1716903000,206.97,207.07,205.32,205.65,0,1,0,0,4,,0,0,0,0
1716906600,205.64,206.19,205.22,206.07,0,2,0,0,4,,0,0,0,0
1716910200,206.08,206.3,205.8,205.91,0,3,0,0,4,,0,0,0,0
1716913800,205.91,206.19,205.38,205.57,0,4,0,0,4,,0,0,0,0
1716917400,205.57,205.72,204.355,204.37,1,0,0,0,5,,0,0,0,0
1716921000,204.37,204.88,203.97,204.62,2,0,0,0,6,,0,0,0,0
1716924600,204.63,205.21,204.61,205.21,3,0,0,0,6,,0,0,0,0
1716989400,202.51,203,201.78,202.67,4,0,0,0,7,,0,0,0,0
1716993000,202.69,202.94,202.29,202.62,5,0,0,0,8,,0,0,0,0
1716996600,202.58,202.77,202.22,202.66,6,0,0,0,8,,0,0,0,0
1717000200,202.65,202.775,202.1,202.6,7,0,0,0,8,,0,0,0,0
1717003800,202.6,202.64,202.135,202.16,8,0,0,0,9,,0,0,0,0
1717007400,202.13,202.5,201.92,202.34,9,0,1,0,1,,0,0,1,1
1717011000,202.3,202.415,201.98,202.17,10,0,0,0,1,,0,0,0,0
1717075800,203.49,204.16,203.09,203.98,0,1,0,0,1,,0,0,0,0
1717079400,203.95,204.64,203.7,204.62,0,2,0,0,1,,0,0,0,0
1717083000,204.62,204.87,204.38,204.6,0,3,0,0,1,,0,0,0,0
1717086600,204.59,204.92,204.55,204.75,0,4,0,0,1,,0,0,0,0
1717090200,204.76,204.93,204.18,204.49,0,5,0,0,1,,0,0,0,0
1717093800,204.5,204.59,203.84,204.21,1,0,0,0,2,,0,0,0,0
1717097400,204.22,204.28,203.27,204.07,2,0,0,0,3,,0,0,0,0
1717162200,204.95,206.29,204.335,204.42,3,0,0,0,3,,0,0,0,0
1717165800,204.41,204.435,203.74,203.87,4,0,0,0,3,,0,0,0,0
1717169400,203.87,204.09,203.08,203.42,5,0,0,0,4,,0,0,0,0
1717173000,203.41,204.41,203.31,204.38,0,1,0,0,4,,0,0,0,0
1717176600,204.38,204.6,204.13,204.3,1,0,0,0,4,,0,0,0,0
1717180200,204.3,204.57,203.97,204.33,0,1,0,0,4,,0,0,0,0
1717183800,204.32,205.72,204.19,205.72,0,2,0,0,4,,0,0,0,0
1717421400,207.52,207.545,205.57,205.61,0,3,0,0,4,,0,0,0,0
1717425000,205.58,205.64,204.71,205.22,0,4,0,0,4,,0,0,0,0
1717428600,205.2,205.24,203.81,203.955,1,0,0,0,5,,0,0,0,0
1717432200,203.98,204.06,203.15,203.82,2,0,0,0,6,,0,0,0,0
1717435800,203.8,204.36,203.63,204.24,3,0,0,0,6,,0,0,0,0
1717439400,204.24,204.53,204.03,204.36,4,0,0,0,6,,0,0,0,0
1717443000,204.37,204.67,204.2,204.66,0,1,0,0,6,,0,0,0,0
1717507800,203.18,203.64,202.66,202.97,1,0,0,0,7,,0,0,0,0
1717511400,202.96,203.15,202.16,202.28,2,0,0,0,8,,0,0,0,0
1717515000,202.27,202.27,201.73,202.14,3,0,0,0,9,,0,0,0,0
1717518600,202.12,202.31,201.71,202.07,4,0,0,0,10,,0,0,0,0
1717522200,202.09,202.83,201.815,202.75,5,0,0,0,10,,0,0,0,0
1717525800,202.75,202.75,201.66,201.94,6,0,0,0,10,,0,0,0,0
1717529400,201.94,202.2,201.71,201.91,7,0,0,0,10,,0,0,0,0
1717594200,203.3,203.35,201.8,203.06,0,1,0,0,10,,0,0,0,0
1717597800,203.12,204.25,203.1,204.1,0,2,0,0,10,,0,0,0,0
1717601400,204.12,204.465,204.09,204.32,0,3,0,0,10,,0,0,0,0
1717605000,204.31,204.7,204.27,204.62,0,4,0,0,10,,0,0,0,0
1717608600,204.64,204.85,204.545,204.69,0,5,0,0,10,,0,0,0,0
1717612200,204.66,204.96,204.595,204.6,0,6,0,0,10,,0,0,0,0
1717615800,204.59,205.03,204.46,205,0,7,0,0,10,,0,0,0,0
1717680600,204.14,204.81,203.63,203.82,1,0,0,0,11,,0,0,0,0
1717684200,203.83,204.23,203.64,204.11,2,0,0,0,12,,0,0,0,0
1717687800,204.11,204.15,203.31,203.45,3,0,0,0,13,,1,0,0,0
1717691400,203.48,203.83,203.14,203.76,4,0,0,0,13,,1,0,0,0
1717695000,203.77,204.09,202.99,203.34,5,0,0,0,13,,1,0,0,0
1717698600,203.33,203.77,203.25,203.69,6,0,0,0,13,,1,0,0,0
1717702200,203.68,203.68,203.34,203.565,0,1,0,0,13,,1,0,0,0
1717767000,201.51,202.75,200.68,202.71,1,0,0,0,14,,0,0,0,0
1717770600,202.7,203.17,201.51,201.85,2,0,0,0,15,,0,0,0,0
1717774200,201.84,202.18,201.69,202.18,3,0,0,0,15,,0,0,0,0
1717777800,202.23,202.32,201.65,201.77,4,0,0,0,15,,0,0,0,0
1717781400,201.77,201.79,200.68,201.19,5,0,0,0,16,,0,0,0,0
1717785000,201.19,201.65,200.95,201.35,6,0,0,0,17,,0,0,0,0
